DATASET_SIMPLEBAR
SEPARATOR COMMA
DATASET_LABEL,FPKM
18,4.4982500000000005
42,5.346291000000001
183,4.4982500000000005
185,4.4982500000000005
184,4.4982500000000005
188,4.4982500000000005
168,4.4982500000000005
295,4.4982500000000005
181,4.4982500000000005
203,4.4982500000000005
209,4.4982500000000005
238,4.4982500000000005
163,4.4982500000000005
46,4.4982500000000005
24,5.346291000000001
293,4.4982500000000005
76,6.04657
158,4.4982500000000005
26,4.4982500000000005
244,4.4982500000000005
69,4.4982500000000005
284,4.4982500000000005
174,4.4982500000000005
129,5.457839
179,4.4982500000000005
21,5.346291000000001
48,4.4982500000000005
39,4.4982500000000005
119,4.4982500000000005
177,4.4982500000000005
313,17.52089
256,4.4982500000000005
247,4.4982500000000005
110,4.4982500000000005
216,4.4982500000000005
175,4.4982500000000005
2,31.18832
310,9.829039999999999
271,4.4982500000000005
281,4.4982500000000005
243,4.4982500000000005
55,4.4982500000000005
4,4.4982500000000005
214,4.4982500000000005
121,4.4982500000000005
99,4.4982500000000005
33,5.346291000000001
178,4.4982500000000005
288,4.4982500000000005
37,4.4982500000000005
44,6.2986390000000005
10,5.457839
289,4.4982500000000005
35,5.346291000000001
123,5.457839
190,4.4982500000000005
264,4.4982500000000005
56,4.4982500000000005
68,4.4982500000000005
147,4.4982500000000005
52,4.4982500000000005
189,4.4982500000000005
23,5.346291000000001
85,4.4982500000000005
28,5.346291000000001
210,4.4982500000000005
79,7.16195
82,4.4982500000000005
193,4.4982500000000005
267,4.4982500000000005
222,4.4982500000000005
294,4.4982500000000005
249,4.4982500000000005
204,4.4982500000000005
67,4.4982500000000005
106,6.04657
308,12.515105000000002
140,4.4982500000000005
199,4.4982500000000005
154,4.4982500000000005
108,4.4982500000000005
245,4.4982500000000005
126,4.4982500000000005
14,13.898810000000001
